lastfm_artist_id	lastfm_artist_name	spotify_artist_id	spotify_artist_name	similarity_score
17432	Пост Мортем	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.09999999999999998
17433	Тимати	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17434	D.masta	2K6ObsvTucCbvqZqB62rmq	D.masta	1.0
17435	V-Style	4TpTf7AHUlYv0GMfCWT0rH	V-Style	1.0
17436	Timati	3oLccEy7y6zTe1gCFHxuWr	Timati	1.0
17437	MC Hammer	1JOgYdFUQOpNlAq7oetsmK	Artistic Palace	0.33333333333333337
17438	Aphrodite	1SsdsVIIKLUe54OsHzm5uQ	Aphrodite	1.0
17439	mujuice + dzhem	5oCq1yafGo6ND2PnmhINPL	Mujuice	1.0
17439	mujuice + dzhem	7bdNZAswtYhSnnYUW4Xql1	dzhemaz	0.8333333333333334
17440	Михаил Пилявский	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.07999999999999996
17441	Dooq	3ci5HC7XQDeVKKateP3R2d	dooQ	1.0
17442	Dj Zabelin	4hOrjE6e4JXXzP8syEKGU1	Trundles artist development	0.32432432432432434
17443	Vend	4uWu7kqFidRgiqrLM5x1Vu	Vendla	0.8
17444	Plastik Joy	1isa0PQ1VIv90t8RKp2LyI	Plastik Joy	1.0
17445	Rasmus	76ptJV8617638xrpeoUtzl	The Rasmus	0.75
17446	DJ Zahar	0P3n3PsdWrbzFdgZM6bcfS	DJ Nil with Sergey Fadeev, Nik Zaharoff	0.34042553191489366
17447	Nikita Zabelin	1yQKzWOHXJQSEnOXrHDl4X	Nikita Kering'	0.7142857142857143
17448	Jacaszek & Miłka	46xbeTrtjYfCObCHTlGOPW	Jacaszek	1.0
17448	Jacaszek & Miłka	4YHRVB7vbNTngTudkT6myj	ArtistA Orkestra	0.2857142857142857
17449	Black Track	6eU0jV2eEZ8XTM7EmlguK6	Black Pumas	0.6363636363636364
17450	Sloe Texture	4Wp2ZKKEC1Ff2jZ7JgMEmE	Sound Texture	0.8
17452	David Vade	7J2lZBANizgPNfUzux31PV	David Gray	0.7
17453	Многоточие	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17454	Mikra	4BMWoZz1PQryXGdnlrOJ21	mikra	1.0
17455	DJ Gvozd	087TzWK1c2Mla5TPJlNUl5	gvozd	0.7692307692307692
17456	Iambic²	3oiJ25VuffxNGsvoX5Hxoz	Iambic	0.9230769230769231
17457	Melorman	7eCCg8PjF996Aq2RPynMrE	Melorman	1.0
17459	Orgatanatos	0oCgaNFGtCeGV8VccENbhL	Orgatanatos	1.0
17460	Infinite Scale	1CXiZvcWBURJnYZprjP0gA	Infinite Scale	1.0
17461	Kearley	09lgzQoPc8SEDcmF3EcHpK	Kearley	1.0
17463	Boppin' B	6cHeltyq3nBrG54dVOlABc	Boppin' B	1.0
17464	Empty Trash	1tBU8jUEdVR3mqSsAqEGfD	Tommy Trash	0.7272727272727273
17465	Matt Lewis Band	12j6dJrPXanCBwY599pZxf	Matt Maltese	0.6666666666666667
17465	Matt Lewis Band	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17466	Soul is You	3wuZcYYhMZPBPwvrMmIcWB	Soul is You	1.0
17467	Bluesoul Pharmacy	4l34bCXaysTNOiesWcSo1d	Bluesoulboy	0.6428571428571428
17468	K-Precise	6gvfsShmJ4uuczTLjYgmvD	Ktk Precisely	0.7272727272727273
17469	Amberly Thiessen	0gIygIF0HrSh7IU1HghdzW	Karl Thiessen	0.8275862068965517
17470	Jacki-O	08jF5npg8FHnmXcKjus1lV	jackiO	0.9230769230769231
17471	원더걸스	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17472	平井堅	3uuZdBCN5WcZ6OU6zuYeWH	平岩健司	0.2857142857142857
17473	Lovedrug	4OvbYqRAitf0xCWRSkfF9o	Lovedrug	1.0
17474	The Prize Fighter Inferno	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.5128205128205128
17475	Bachelors Of Science	7gaQpWSoE8KlD4OzW6Bc1f	Bachelors of Science	1.0
17476	Of The Fallen	5t7tb1DsgZCkhE3G6XZrVe	Of the Fallen	1.0
17477	Devon Werkheiser	2qLVFaHyqLc7ieBH9a0wcf	Devon Werkheiser	1.0
17478	Secret Affair	0va8U409dr4gA1zQ2gSnD5	18 Carat Affair	0.7142857142857143
17481	王力宏	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17482	天野月子	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17484	Mink	4fTWIwXX49PpfrhxBHfkkw	Minke	0.8888888888888888
17485	平野綾	0PnESpAPk5k2JiwLLYh1z6	平野 綾	0.8571428571428572
17486	Erika	5N9lpSK39RSCDkLxPNH4KC	Erika	1.0
17487	椎名林檎×斎藤ネコ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17488	moumoon	2lXdBKdqczUqxZlQxqTaFF	moumoon	1.0
17489	V.V. Brown	5lVNSw2GPci8kebrAQpZqU	Eli Brown	0.631578947368421
17490	Melissa Etheridge	01Ppu7N8uYJI8SAONo2YZA	Melissa Etheridge	1.0
17491	Glen Phillips with Nickel Creek	2aAHdB5HweT3mFcRzm0swc	Glenn Miller	0.4651162790697675
17492	Glen Phillips	2aAHdB5HweT3mFcRzm0swc	Glenn Miller	0.64
17493	The Watchmen	7MJSeuocRuASrNOZaYawlD	The Watchmen	1.0
17494	Big Sugar	75eraSeadYDXU4zyzDxglZ	Big Sugar	1.0
17495	The Duhks	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.4347826086956522
17496	Wild Strawberries	7ljHszidUrPozzc2HtsL3y	Wild Strawberries	1.0
17497	Mutual Admiration Society	6bJUzb3mLEYCkTAp7eNJgO	Information Society	0.6818181818181819
17498	Shawn Colvin	0K7VN4aHxHcEb7PqkfoIVA	Shawn Colvin	1.0
17499	Jill Barber	0Geq9Y20DjOlUjvmFZtzGx	Jill Barber	1.0
17500	Lyle Lovett	0zlJDQgqnr9AocrH9gs1Es	Lyle Lovett	1.0
17501	Prototypes	4CoZrkCS1q1ddZlV2Eij8Y	Prototypes	1.0
17502	charlyne yi	4g7sAbyq2q5Eou0inGABvw	Charlyne Yi	1.0
17503	Lavender Diamond	2Z1N9zMrbKe6emt3mhc6Kw	Lavender Diamond	1.0
17504	Helium	7mefbdlQXxJVKgEbfAeKjL	Helium	1.0
17505	Momus	0Uuw1MHNH56xL76bTOVJE8	Momus	1.0
17506	King Khan & The Shrines	3pyfm8R7KYpC4vYRYh7I4O	King Khan	1.0
17506	King Khan & The Shrines	20m82Z1JchhzgQH9AlfW0r	The Shrines	1.0
17507	Matt Braunger and Matt Dwyer	2k2cddLaNFk3PF9HrJ78vt	Matt Braunger	1.0
17507	Matt Braunger and Matt Dwyer	3bFokK6zCab3bPwSjktEVF	Mattyeux	0.6666666666666667
17508	The Rurals	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.5
17509	Glenn Underground	1ZdinLDX0e8r5dIlWLpmAc	Glenn Underground	1.0
17510	Kevin Yost	1FPV5yJGV2urezFSaXrYDV	Kevin Yost	1.0
17511	Crazy Penis	5S2TMlov8xTSQjtiOqbsH4	Crazy Penis	1.0
17512	Sister Sledge	6gkWznnJkdkwRPVcmnrays	Sister Sledge	1.0
17513	Ron Trent	0TOZ0i0BHZJYKK2rvoRD2d	Ron Trent	1.0
17514	Larry Heard	3j7teie3p6UnbA8nW51Trz	Larry Heard	1.0
17515	Soul II Soul	6yxKWJK7XtaOMK2j9FXqSC	SCXR SOUL	0.5714285714285714
17516	Gloria Gaynor	6V6WCgi7waF55bJmylC4H5	Gloria Gaynor	1.0
17517	Melba Moore	0uMy5ZKVPBHauBYTTfCojq	Melba Moore	1.0
17518	Future Engineers	4xMDzqEMcD0GrPoxBBWNGN	Future Engineers	1.0
17519	Rick Wade	6V394G6torkxVfqL39qEgK	All Artist Adella	0.46153846153846156
17520	Vince Watson	6QJ5CE7ujPr7oZCURhFZVS	Vincent Mason	0.8
17521	Johnny Hammond	2LF2RNbQzK4yb2QhDiripW	Johnny Hammond	1.0
17522	Roberta Flack	0W498bDDNlJIrYMKXdpLHA	Roberta Flack	1.0
17523	Alton Miller	0MGh53azHRLHTJ1flx9KGs	Alton Miller	1.0
17524	Ian Pooley	2qO4AfWBnBCnbaNxZIR1I7	Artisian	0.33333333333333337
17525	Herbert	1I3wpGfguTwQmBLtqw2H7A	Herbert Vianna	0.6666666666666667
17526	Willie Hutch	5w834ZosnqiBBV8xXCi3oD	Willie Hutch	1.0
17527	Roy Davis Jr.	3O81ptrvwO8etw6HwABJs8	Roy Davis Jr.	1.0
17528	The Trammps	1zgNpeHQe8GulzfVkYP2VK	The Trammps	1.0
17529	Dubtribe Sound System	0FI2cbOCEkpmSBGGjl577t	Dubtribe Sound System	1.0
17530	Ananda Project	7kynVlUm2RwuzNMcfwukfP	Nanà	0.6666666666666667
17530	Ananda Project	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.33333333333333337
17531	Mateo & Matos	0mws40fy6ixkpM247lUkIX	Mateo	1.0
17531	Mateo & Matos	5nrAu9uBcj8NcdZHo09qG9	Le Matos	0.7692307692307692
17532	Pitty - www.download.mus.br	0NEEjsgvnvFDjWh0DGe5rq	Artister av barnesanger og barnemusikk	0.3076923076923077
17533	Matthew Duffy	0oKsyLprRHcAm8I3Ayyzqc	matthew	0.7
17534	Mordida	0pSMgDjmUKFqvTlCGO51jE	Mordida	1.0
17535	Rosie and Me	2bp65KnFOIsIosBoqPzvNL	ROSIE	1.0
17535	Rosie and Me	6HhnhnxLsowYuuejvku0Bz	Lartiste	0.19999999999999996
17536	Wander Wildner	0OcclcP5o8VKH2TRqSY2A7	Howard Shore	0.15384615384615385
17536	Wander Wildner	02VPWD8AZ7qSuug0dM4Hk1	Chris Lee Artiste	0.37037037037037035
17537	Charme Chulo	3Lat1XFXy1jjal8bckU6ZQ	Charmes	0.631578947368421
17538	Torcida Independente	0l3p9SKtBQ4GC8WFY0cpSp	torcida independente	1.0
17539	Giovanni Caruso e o Escambau	66g9Xum4D9LeR5v9mwn6zF	Giovanni Caruso & O Escambau	0.9642857142857143
17541	Favorite	6iHHxsJtBAUzLXbqUr0bbK	Favorite	1.0
17542	JAW	0hoFI3LGXkVn7DmzKaWvIR	ARTISTAJAE	0.3076923076923077
17543	Bass Sultan Hengzt	5jYPpt8OQR5IRc2w4RFEJj	Bass Sultan Hengzt	1.0
17544	Telly Tellz	12tpJgydt51l1EUP6yawbp	Dj TellyTellz	0.8333333333333334
17545	Berlins Most Wanted	2TGFJ7H3NWGIxmrrxdOozF	Berlins Most Wanted	1.0
17546	Celo & Abdi	6PmrGMfZoTIEHchnfMVmQK	Celo	1.0
17546	Celo & Abdi	1NFEqe4FKmf4nRScXBKfk6	Abdi	1.0
17547	Sonny Black & Saad	46SHBwWsqBkxI7EeeBEQG7	Kodak Black	0.6363636363636364
17547	Sonny Black & Saad	4EkoggilVZnddJLs4mbW1e	Saad	1.0
17548	Snaga Und Fard	3j0qZWmFuvRwN6OcG4m4Fh	Nayla Fardila	0.5925925925925926
17549	Godsilla	7Jq2zrzmAAQe0FwxYn5QVz	Godsilla	1.0
17550	Snaga & Pillath	4rSdIQTvzOYimJs1fOYqhI	Snaga	1.0
17550	Snaga & Pillath	6ZhSAhthwyV6WoyuM4CSbb	Pillath	1.0
17551	Frank White und Godsilla	35QDQ7cxD7O7JwyGRZLFhD	Ace of Gods'illa	0.6
17552	Tha Realest	2zgG1GPDvjaBgxeQaVXI14	All That Remains	0.5925925925925926
17553	Favorite & Hollywood Hank	6iHHxsJtBAUzLXbqUr0bbK	Favorite	1.0
17553	Favorite & Hollywood Hank	3KaTZPXp8qIjun42xdv0k1	Hollywood Hank	1.0
17554	UniKKatiL	4nCeQuQphNk9S8w0QaDPGm	Unikkatil	1.0
17555	Eko Fresh	1SAObfwYJSC9qgMlCcUVRp	Artist Ko Ensemble	0.37037037037037035
17556	Warheit	3pYzxKNylFW1CdyrSKg8ZK	Warheit	1.0
17557	Automatikk	190Qcd935tzMS5RXjd5dUG	Automatikk	1.0
17558	JAW und Hollywood Hank	1Aw1aLbL7pDshBEMis6V0y	Gigolow Dance	0.34285714285714286
17559	Nyze	0cLdP5NjXyqLWxihueMZZP	Nyze	1.0
17562	Archie Powell & The Exports	1vcLC2JH9ybv6nwzsYUFvI	Archie Owen	0.8333333333333334
17562	Archie Powell & The Exports	4L4WNcfFvsZtcZ3woinutC	The Exports	1.0
17563	Paul Westerberg	3N6WAAPHoIjo6na008793X	Paul Westerberg	1.0
17564	John Hiatt	4Sld5LOPbAm1QSq9U32fFV	John Hiatt	1.0
17565	Don Dixon	1l2ekx5skC4gJH8djERwh1	Don Diablo	0.736842105263158
17566	Grand Champeen	76s79v3vf56IPxuWCUA2Qh	Artists Group	0.2666666666666667
17566	Grand Champeen	2eq1bLMs1JkdktbdXOp2ZG	Grand Champeen	0.7272727272727273
17567	Rhett Miller	0wNZd1CMOsFZ0TiBhlqjD5	Rhett Miller	1.0
17568	Tommy Keene	4nnvwFUhvSQ1WLcMbKJB9V	Tommy Keene	1.0
17569	Lisa Taylor	3gLar4IFE6bFk1GMU12pts	Lisa Lopez	0.6666666666666667
17570	The Beat Farmers	66JcJ2bg4TKlGk2PPqlhgM	The Beat Farmers	1.0
17571	Amanda Lear	7kynVlUm2RwuzNMcfwukfP	Nanà	0.33333333333333337
17571	Amanda Lear	0Xkd9GsWwOYETVF0kPXZIG	Amanda Lear	0.7058823529411764
17572	Mirko Oberto	2gDmCx6rd4INRTOnaxO7yY	Mirko Oberto	1.0
17573	Princess Sarah	2avrAiKHyEOuZq92O1yIxV	princess paparazzi	0.75
17574	Marin	63bviSUQDcZQDVQXgcGSF0	Marin	1.0
17575	chubby fingers	3ZGr7nQBXDU2WhyXgRVbt0	Sticky Fingers	0.7142857142857143
17576	Misstress Barbara	1Bhw1NGkIlsdVb8NXOymzk	Misstress Barbara	1.0
17577	Dirty Vegas	2HkAI0YrEcgoR8QdaURqhO	Dimitri Vegas	0.75
17578	Nightriders	13eyxWyCnb7bOEoBORUKuo	Nightriders	1.0
17579	Mirko Oberto feat. Amanda Lear	2gDmCx6rd4INRTOnaxO7yY	Mirko Oberto	1.0
17579	Mirko Oberto feat. Amanda Lear	0Xkd9GsWwOYETVF0kPXZIG	Amanda Lear	1.0
17580	Zowie	5NqbcsmjBv0l56gLEMk49e	Zowie	1.0
17581	Escort	4zkiM9DSLNAOmoS5WtSQDt	Escort	1.0
17582	Dirt Club	44diAbbRfZ2O9MIwY2KBqP	Dirt Club	1.0
17583	Human Life	7LGsUyQDOzJxwTfpVDRXOY	Human Life	1.0
17584	Chelonis R. Jones	6NP40ldgw4kYtspZOziuii	Eve St. Jones	0.6
17585	Velvet d'amour	4VHurCsAHukXghqONdnSWQ	Velvet Horizon	0.6428571428571428
17586	Selambé	1wGbEMbkH02518T0N5s8nT	SelamBand	0.75
17587	Lay Low	6V394G6torkxVfqL39qEgK	All Artist Adella	0.33333333333333337
17588	Chris Bondy	1g9fbeDNZ2lhR9R8JGQcrk	Chris Bondy	1.0
17589	Violens	1uNE69WVDp0oDtoq5xLOpX	Violens	1.0
17605	Chali 2na	1ZJlXFkFDBsjSuYyjVcMkk	Chali 2na	1.0
17606	Raphael Saadiq	6g0Wah2YFtb1rFgKhUktlo	Raphael Saadiq	1.0
17607	Romeo i Julia	6bVYQ4OCT9GIoQF5W6mVTj	Armando Julián	0.5925925925925926
17608	Pezet&Małolat	4z93wkjfGntA0XFqnv4wj7	Pezet	1.0
17608	Pezet&Małolat	75ccRCIAPY3pNMT8tgHEaC	Michael Olatuja	0.5454545454545454
17609	Guy Sebastian	5PjekOABtfU2Kwo0AHVmci	Guy Sebastian	1.0
17610	Projekt Ostry Emade	0bgWcVogMWgEnOIPMbF5wg	Projekt Ostry Emade	1.0
17611	Sobota	6Hf4rmzz9xnmrAEHS7zpY4	Sobota	1.0
17612	Mutya Buena	1g5PorBgjWrL60NdotRE6Q	Mutya Buena	1.0
17613	Stuart Newman	53pmIwVqcTM68qW6PVhjW2	Stuart Duncan	0.7692307692307692
17614	Ray Romano	2oWDQrglAlDdQN4pRlS1Jo	Ray Romano	1.0
17615	Bill Cosby	4JeqRr8Upw5uxLEu6jgIRm	Bill Cosby	1.0
17616	Richard Pryor	0zokIKbH4c7crvZP9Xel1Y	Richard Pryor	1.0
17617	Matt Skiba	7qVz2CTVWQynqvLaaxZXw6	Matt Skiba	1.0
17618	Pablo Francisco	3Ac7ymYqL8NMoyhuU6vrNJ	Pablo Francisco	1.0
17619	The Paddingtons	15dpP4ak7Z35TvysdicaUr	The Paddingtons	1.0
17620	Charlee	1BhoRFTfvswPPSTzpPWz1U	Charlee	1.0
17621	Christopher Wilde.	533HtQP5btWIZcKlHJtEWK	Christopher Wilde	0.9714285714285714
17622	Silent Hill	0EyOVnnzk2mlj1xuGiHpua	Silent Chills	0.9166666666666666
17623	The Groove Farm	4QuGQtW8b9606AHY7jsd5w	Lellobee City Farm	0.48484848484848486
17624	Cubismo Grafico	3edX3eb6UibXDWOfpGD3xk	CUBISMO GRAFICO	1.0
17625	El Chojin	0RqOxzHYEsI9iNk5ofgm1R	Artister av Julesanger og Julemusikk	0.2666666666666667
17626	Jacqueline du Pré	76s79v3vf56IPxuWCUA2Qh	Artists Group	0.33333333333333337
17627	Oren Lavie	6v2Tk7PHt26abpm7NBR34b	Oren Lavie	1.0
17628	Bersuit Vergarabat	6MxyNXnnmwQwdW2PD0gXYO	Bersuit Vergarabat	1.0
17629	Akwid	3mYFuz6iY7D9X78rOXg5CG	Akwid	1.0
17630	Eisregen	3peZFZBRhRGd1lTTsNmaPM	Eisregen	1.0
17631	As We Fight	77ziqFxp5gaInVrF2lj4ht	Sech	0.4
17632	Kaleidoscope	7adwjwIJtDHyGKk9PSOIGd	Kaleidoscope	1.0
17633	Silence Dead	40Lfxzl54cuMtfdQOxqu88	Silencee	0.8
17634	Decoder	1IURUyIPZTz2yxRdFinPoD	Decoder	1.0
17635	Everyone Dies in Utah	774W1e3IymmIaynDaDxBcK	Everyone Dies In Utah	1.0
17636	Swarms	7hdSdrASlEmWdvbUShNzDq	Swarms	1.0
17637	Solex	4QkYT07cZY5y5PcUeVqZSj	Solex	1.0
17638	Trost	0ugRi4v3utREAUASuPhlJz	Troste	0.9090909090909091
17639	Cobra Killer	7npYQGIu2rnRu0HLAX8pg7	COBRA	0.5882352941176471
17640	Sing-Sing	4YA7bsziByIgF7zqGd5G0a	Singsing	0.9411764705882353
17641	Dot Allison	69IZoi4l9e7KcUpbgP9K7e	Dot Allison	1.0
17642	Mancini	0I962VAW8lf6HebEcyZREy	Leo Mancini	0.7777777777777778
17644	Eartha Kitt	1AwO9pWEBSBoWdEZu28XDC	Eartha Kitt	1.0
17645	Dalida	04aQfpx1U1WQEJkrvGs4ig	Dalida	1.0
17646	Liza Minnelli	426VSUSxx9puUYFgp7l7EQ	Liza Anne	0.7272727272727273
17647	Semiramis Pekkan	5vuQpKX1QG7WlQ40C27HfD	Semiramis Pekkan	1.0
17648	Petula Clark	6nKqt1nbSBEq3iUXD1Xgz8	Petula Clark	1.0
17649	Bülent Ersoy	4ZXSO4o28gKUfDbnrwtPmd	Bülent Ersoy	1.0
17650	Michelle Pfeiffer	6nKfpz5OosWfOp3CnY0kvy	Michelle Pfeiffer	1.0
17651	Stephen Trask	3jTU1IOqkO7Mz4zdbXPose	Stephen Dawes	0.7692307692307692
17652	Sammy Hagar	47YyZs6zl7kuFE1yw85O6z	Sammy Baby	0.6666666666666667
17653	PENICILLIN	7JMKZglYmjZYT9hi7K6weT	PENICILLIN	1.0
17654	ｂｏｒｎ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17655	ＶａｎｅｓｓＡ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17657	Matenrou Opera	1Gnhms6SzyrrdDCTYGr8Ce	Matenrou Opera	1.0
17658	サディ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17659	ｍａｃｈｉｎｅ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17660	ダリ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17661	An Cafe	1jfDyktzLeOuZD7064x8iM	An Cafe	1.0
17662	ヴァルナ	14PnfeDCdj2PHrVMzTTddV	Varuna Recordings	0.0
17664	ダウナー	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17665	Nano	0mxcC38vLiMEP8g4MVNhO4	NANO	1.0
17666	Duel Jewel	4hOrjE6e4JXXzP8syEKGU1	Trundles artist development	0.32432432432432434
17667	Gothika	4OEC9ahRdyhZ2p2rL8QPoL	Gothika	1.0
17668	And	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17668	And	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17669	V-last.	6jJTj0tUZEWehdAIBM3FFh	Last View	0.5
17670	Dear Bitch	535KSdsDbNGj6w6eCBkRP5	7 Year Bitch	0.8181818181818181
17671	Maverick	7pNHTxTRf9IsqEGZJ25N80	MAVERICK	1.0
17672	ハートレス	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17673	トゥーン工場	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17674	The LEGENDARY SIX NINE	4eHGHHi0mRspMMa59bANk0	I'm Clever Artist Name	0.4545454545454546
17675	Lc5	2e2U332vL74qI1ZIcOZtbr	Lc5	1.0
17676	as.milk	6z5LA6nvfJkPAtz4gcGiSw	Astral Milk	0.6666666666666667
17677	ブローディア	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17678	ｂｏｏｇｉｅｍａｎ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17679	ＰＥＲＥＳＴＲＯＩＫＡ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17680	ＲＥＤ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17682	アンデット	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17683	Hi:BRiD	32veQa1uzs9Ag6VqTPdbop	High Bridge	0.6666666666666667
17684	ダリス	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17685	Two Hours Traffic	0e2GBPAmaC0aKY0TEbsMFx	Tribal Traffic	0.6451612903225806
17686	Dj V.ReetMix - ES 6 / 12. Yolanda Be Cool & DCUP	4KkHjCe8ouh8C2P9LPoD4F	Yolanda Be Cool	0.5357142857142857
17686	Dj V.ReetMix - ES 6 / 12. Yolanda Be Cool & DCUP	6OkVmXCnj1BPjTf5aihiwt	DCup	1.0
17687	Pariah	0ZCB95QaI7Tgdnb2yU2iNg	Pariah	1.0
17688	Секрет	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17689	Berndsen	3e3xFiCdq3m6YoRvKdMyX8	Berndsen	1.0
17699	Bongwater	6JooToEGjbAab8XNmXqkF8	Bongwater	1.0
17700	Mark Thomas	3aBkeBhwadnWMWoVJ2CxJC	Rob Thomas	0.7619047619047619
17701	Flanders and Swann	0jnsk9HBra6NMjO2oANoPY	Flo Rida	0.4
17701	Flanders and Swann	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.3529411764705882
17701	Flanders and Swann	56uj5pVUXA8jELaj096IJX	Swann	1.0
17702	Pop Will Eat Itself	1Yk912s46hRDu0aEvLG8WO	New Artist Spotlight	0.41025641025641024
17703	Esplendor Geométrico	2fdQ3IohBfaqdzJdLjPQ7S	Esplendor Geométrico	1.0
17704	Sonar	03xKZpOUZOQjf7g5WBN4ee	Sonar	1.0
17705	Douglas Adams	1BMb6sQJVkmUyCuodmRs2g	Oleta Adams	0.75
17706	Cassetteboy	6lOEXbMZkKdwth69SMtWMG	Cassetteboy	1.0
17707	Hybryds	7iqg3g3s0F0P2ZQfG2dqTA	Hybryds	1.0
17708	The Sidewinder	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.5
17709	Patrick Jones	1W42coQfIlt6btgqpfJWYQ	Patrick Doyle	0.7692307692307692
17710	Skinnyman	3fCPZdxUGzzLDR3ruFqGMD	Skinnyman	1.0
17711	Synth-Etik	5J0Zuke4syRLvbqd6Eo4Fv	:etik	0.5333333333333333
17712	松浦亜弥	0g60HHRfC4zC5PGumCdarL	松浦亜弥	1.0
17713	北出菜奈	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17714	メロン記念日	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17715	茅原実里	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17716	月島きらり starring 久住小春(モーニング娘。)	0ZQh05wci5l2MImnYb0uMe	月島きらり starring 久住小春(モーニング娘。)	1.0
17717	美勇伝	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17718	矢井田瞳	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17719	Miz	0Pt3k7cpeOysqGGiw3tQcS	mizuki	0.6666666666666667
17720	堀江由衣	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17721	安倍なつみ	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17722	高橋瞳	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17723	中澤裕子	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17724	ハロー！プロジェクト	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17725	キャナァーリ倶楽部	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17726	福井舞	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17727	藤本美貴	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17728	Елена	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17729	Емануела	3Isy6kedDrgPYoTS1dazA9	Sean Paul	0.0
17730	Benassi Bros.	0yrjYlutW9HgmJlnX479Mx	Benassi Bros.	1.0
17732	Marcelo Camelo & Mallu Magalhães	2HubQ6TEbD7HknCNrBsqhR	Marcelo Camelo	1.0
17732	Marcelo Camelo & Mallu Magalhães	1AL2GKpmRrKXkYIcASuRFa	Wesley Safadão	0.3448275862068966
17733	Pullovers	1ZsvMFESteQsWl6wx4GXqE	Pullovers	1.0
17734	Ronei Jorge e os Ladrões de Bicicleta	7wl2nWzWSHrvWmvsuafIOT	Ronei Jorge E Os Ladrões de bicicleta	1.0
17735	PS I Love You	63ZiuWHG1jYuKGLNsP7EcG	PS I Love You	1.0
17736	Glen Hansard	3Caot8EtHX6wLpNF2wRzS0	Glen Hansard	1.0
17737	Chá de Abu	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.33333333333333337
17738	Sad King	18hpynG63scJYxOSDYHUVN	Burak King	0.6666666666666667
17739	Rodrigo Amarante & Fernanda Takai	0UOrkpzPED604dKzxgfJqg	Rodrigo Amarante	1.0
17739	Rodrigo Amarante & Fernanda Takai	62Yab84ZgQW4k4nOUPqIxE	Fernanda Takai	1.0
17740	College 11	11TlWPqyDFLHGccTFQhcc6	College	0.8235294117647058
17741	Claudia Albuquerque	2OjoIDVPQKT9B7loZbPEfp	Claudia Leitte	0.6666666666666667
17742	Honest Bob and the Factory-to-Dealer Incentives	6CaiCjxA5ZVcsfF0ApJsG8	HONEST BOYZ(R)	0.75
17742	Honest Bob and the Factory-to-Dealer Incentives	2D6WZL0f7Mk0CGGXihRCv0	Honest Bob And The Factory-To-Dealer Incentives	0.810126582278481
17743	Ocarina of Time	6Jbyd4qzEtbFtswZP1o6Ht	Agents Of Time	0.6896551724137931
17744	Said the Whale	0QTnH6UEP2jbZEVO6g6Vfe	Said The Whale	1.0
