lastfm_artist_id	lastfm_artist_name	spotify_artist_id	spotify_artist_name	similarity_score
7443	Anxieteam	1xnFBcHE282np1hMAbOcBb	Anxieteam	1.0
7444	frYars	3yBP9gfyXm9T4oaqSNKAKg	Fryars	1.0
7445	Reni Jusis	5tV1Vm3Zn8D0tmPHohokmC	Reni Jusis	1.0
7446	Smolik	3QyqTTQgSUaa449m8u6vpR	Smolik	1.0
7447	Stephanie McIntosh	277EAyALDWGYg8VrJ25rni	Stephanie McIntosh	1.0
7448	Ana Johnsson	3k2zB1U85axdLwsdL8JhPm	Ana Johnsson	1.0
7449	Lillix	00hKB8cu5lyBE35ilxyP7v	Lillix	1.0
7450	Luka	3AhFxqxCwraIIUrUiVx4d1	lukayo	0.8
7452	Danni Carlos	6Br9D29UxvAkIOyIjDpPPZ	Danni Carlos	1.0
7453	Eliana	5gLLotXhk8QIBIi4oxaFmP	Eliana	1.0
7454	Snakeskin	1FfVRjFGDkNl5USmfXgkqn	Snakeskin	1.0
7455	Pettinellis	2UqwAwxVtnr9MyQ96yNoGD	Pettinellis	1.0
7456	Detektivbyrån	25IOiTtNlrRS3SaIcKbo7h	Detektivbyrån	1.0
7457	Illuminate	4cugqWBCHwzwmJXlaFgMYg	Illuminate	1.0
7460	Seven Nations	0g5KiZgZd1pU4qXvD2u8dj	Seven Nations	1.0
7461	Jane	6z7oJJfl0VPdH5sFgogqMq	Mary Jane	0.6153846153846154
7463	Cadaveria	2Dc2SYCPfqvSbQ7CrJawsp	Cadaveria	1.0
7464	Kerli Kõiv	4Ny1rTQpwUWgIIXS20Dx6G	Kerli Koiv	0.9
7466	VHS Head	4yeeydDo3JBOENa72J7KdV	VHS Head	1.0
7467	milky toad	60ilKBnTbIQRDWx74cWDpk	milky toad	1.0
7468	Gescom	15gVTrdUtcXOz3utK1GPp2	Gescom	1.0
7470	LFO	0WjcdSKSTiNtfM4uQDIPDm	Artists for Haiti	0.19999999999999996
7472	Odd Nosdam	5pQjRhCKmFtkDZSy67Z0tp	Odd Nosdam	1.0
7473	Polygon Window	1A6LF8jYHkaRro5x8JRT2w	Polygon Window	1.0
7474	Yrrow	6ET1LrLxmGeoFMQVSgtc5E	Yrrow	1.0
7476	Monster Rally	3DtnSKmpjFGUzZcccWfG43	Monster Rally	1.0
7477	Orange_T	2JVldmcenUap5bfwU9Vn3x	Orange Tan	0.7777777777777778
7478	Locust Toybox	3nUeb5dKLlisR9dvt7qbaZ	Locust Toybox	1.0
7479	Com Truise	2wouN3QXejYa5tKetYdcVX	Com Truise	1.0
7480	EU	6HhnhnxLsowYuuejvku0Bz	Lartiste	0.19999999999999996
7481	The Tuss	5kfKnVzmlUQXsfg9Zy5xuj	Tuss The Savage	0.4347826086956522
7482	ARM Author	35UBUvro0yEHFErCU9hFUB	ARM Author	1.0
7483	Multigen	1EL8v9YNs5RH8ua6xRxeGJ	MG The MultiGenius	0.6153846153846154
7485	GAK	2lUu7lqeW7Anu16tWuDfom	Artis Gaga	0.3076923076923077
7486	Bradley Strider	6mY1r4dK6OkLZyr9n7gc9e	Bradley Strider	1.0
7487	Slag Boom Van Loon	20Yg9gqsN4nSGc8sGStkOx	Slag Boom Van Loon	1.0
7488	Ren & Stimpy	4ZaqveFJEnXxVDHcfYUW38	Ren or Stimpy	0.88
7489	Shobaleader One	6P96rauZLFigC7v5MI2IEo	Shobaleader One	1.0
7492	Soma Sonic	5oKx85i6ItZFe4ppoYpTM0	Soma Sonic	1.0
7493	Luke Vibert	0HfxCluo7N2dhr4oRM0wBv	Luke Vibert	1.0
7494	Universal Indicator	2puKxjXm4NQolr9NptgCHF	Universal Indicator	1.0
7495	France & Dom	4i2Ci33ckbzUmRsVSr69vs	France and Dom	0.8461538461538461
7496	Paracat	5V3ckwVE09DLJ4kE14rnlE	AE Paracatu	0.7777777777777778
7497	Mike & Rich	6J3zaNqIk0fXXFhpbLDg0H	Mike & Rich	1.0
7499	Jorge Vercilo	4AX9QBnZV64dDrWvlMbTBP	Jorge Vercilo	1.0
7500	Edward Cullen	2nFHnrdxGUIJSfc1w1xCeg	Edward Cullen	1.0
7501	Beverley Knight	30AzZL0valZQ62OIQiFWvk	Beverley Knight	1.0
7502	Chris Garneau	6N6oxcjNigJQq0RWeC49Rg	Chris Garneau	1.0
7504	Dave Days	3IESHH5zmPjfKwiWuCXPqV	Dave Days	1.0
7506	Bond	3G4zK7ipHdaAZkG6EBwIoW	Bond	1.0
7507	Graeme Revell	7H6sziUg6YjKlef45qOv8h	Graeme Revell	1.0
7509	Virgin Black	0hSAVqkrXc6FHcpN5198ed	Virgin Black	1.0
7511	Jesus Was Homeless	2Ply5jPUoa4SxRTRTMlL4O	Jesus Was Homeless	1.0
7512	Faderhead	4tLIGM52ee6vMMdBtDZFi7	Faderhead	1.0
7513	NorthBorne	0RYyR8jFsjzYoVsZ4XW3OF	Northborne	1.0
7514	KLOQ	5jSldZLNYCQaHk67jNKlu7	Kloq	1.0
7515	The Whip	4M2H1fDQR5ygAi7MMOVxAA	The Whip	1.0
7516	Fixmer/McCarthy	6E3xedeVPxfsjp25iuY6Gj	Fixmer/McCarthy	1.0
7517	Wast3	77yfxtmTiuRhmrmxejz1zz	wast3r	0.9090909090909091
7518	Diskonnekted	62zTblA9FZADPAChlqQtGO	Diskonnekted	1.0
7519	Project/Reject	4L9k0DQExZZBNxIAhpMDx1	Rejected Song Project	0.5714285714285714
7520	T. Raumschmiere	3t2ke6TrLmXQDPUBS4eskA	T. Raumschmiere	1.0
7522	Destroid	72WswIVcGwX2LzBPVlesJY	Destroid	1.0
7523	Giuliano Palma & The Bluebeaters	2u5IIKL2fjP4hi6gawR97f	Giuliano Palma & The BlueBeaters	1.0
7524	Hepcat	79pQC5STz5lsGdkJ0NHmGp	Hepcat	1.0
7525	Paul Weller	7Lf3LOZp3U3u2f6cWMd3AH	Paul Weller	1.0
7526	Desorden Público	0kyQwKHCZnKE7kTXkxXjrB	Desorden Público	1.0
7527	The Slackers	2QRPuDfRA9LtoeGFaMikmK	The Slackers	1.0
7528	Bitty McLean	2t3eEaWiT5weaCJIh6aRv2	Bitty McLean	1.0
7529	Yatu	1kBwjFHXHI7yf9oE4ba5IV	Yatuza	0.8
7530	Café Tacuba	09xj0S68Y1OU1vHMCZAIvz	Café Tacvba	0.9090909090909091
7531	Adrenalina Caribe	0HNLQLeH7XXopGCZSsGkKV	Adrenalina Caribe	1.0
7532	Los Fabulosos Cadillacs	2FS22haX3FYbyOsUAkuYqZ	Los Fabulosos Cadillacs	1.0
7533	Sinéad O'Connor	4sD9znwiVFx9cgRPZ42aQ1	Sinéad O'Connor	1.0
7534	Los Cafres	2ST5XwWB4uXGKk2NXP8DUI	Los Cafres	1.0
7535	Sentimiento Muerto	7nx8DlJ8j0sUGBvFtpoEwz	Sentimiento Muerto	1.0
7536	La Vida Bohème	5gs7iemsrjIJbz0ryFcy79	La Vida Bohème	1.0
7537	The Hotknives	2uoezM6j8nCGupNI3zeMcb	The Hotknives	1.0
7538	Alpha Boy School	62MKqrszBatg8Tac56BldE	Alpha Boy School	1.0
7539	Vic Ruggiero	7rj9Z8BU8QjGUFsTfqrNuq	Vic Ruggiero	1.0
7540	Cultura Profética	65HuWBUC1d8ty1q6J42Nfi	Cultura Profética	1.0
7541	Flavio Mandinga Project	2AeTgl3amvhysYdGBVL10K	The Flavio Mandinga Project	0.92
7542	Alphonso S'Entrega	5pD3CakabL59ZP5sX09rcE	Alphonso S'Entrega	1.0
7543	Wahala	3j3qtZ6C8HmZvpesatomhG	WAHALA	1.0
7544	Max Tannone	5x95YpAJHGbH9Qamx2JNDt	Max Tannone	1.0
7545	Los Rodríguez	3XkJyJgJDxnjdQgH0zfT8K	Los Rodriguez	0.9230769230769231
7546	La Misma Gente	4q3sKRFsDPs82sKriW34mJ	La Misma Gente	1.0
7547	Los Paranoias	4RpkFmZGL3RA0CRpdJextT	Los Paranoias	1.0
7548	The English Beat	1eVEVL20zNLcGrPDOR691N	The English Beat	1.0
7549	Luz Verde	1oI293kMbSwG0PIGkxTMNV	Luz Verde	1.0
7550	Ulises Hadjis	5Udwg8yiCTj2zTRt8zKRWH	Ulises Hadjis	1.0
7551	Fidel Nadal	7l2wptrNdI4wEHxTlWa6SS	Fidel Nadal	1.0
7552	Octavio Suñé	1jtqffbXtR2XtzY3H0IosB	Octavio Suñé	1.0
7553	The International Beat	0CpsRNhnmHmASRgrPjhNbq	Existence The International Beatmaker	0.7457627118644068
7554	The Dualers	3mpYrpGfdXHOZTiXB2x6GP	The Dualers	1.0
7555	Dermis Tatú	5dhkEQcels3zKyvzcuNpBI	Dermis Tatú	1.0
7556	Femi Kuti	6kgrtA0dlnVpWB6zjpXrRb	Femi Kuti	1.0
7557	Tony Allen	6JpZEemWmunccsrHXFUOgi	Tony Allen	1.0
7558	Salif Keita	0VVnWF3KNaa5O7ESohKhAx	Salif Keita	1.0
7559	Manu Dibango	30UIjoCGuL3Fa5BOc3ayNW	Manu Dibango	1.0
7560	Hugh Masekela	1b3F5FI7TX4IWTNA4P1kWp	Hugh Masekela	1.0
7561	Orchestra Baobab	7xT0arvCDupDU1YYy0BNv9	Orchestra Baobab	1.0
7562	King Sunny Ade	0eatcjNWvGuDEPNnjgPNn1	King Sunny Ade	1.0
7563	Antibalas Afrobeat Orchestra	2KGF6IKZfVGCKfyqcNVGfh	Antibalas	0.4864864864864865
7565	Baaba Maal	49z6oAiD2RpyUf5yLJs7Nf	Baaba Maal	1.0
7566	Mahmoud Ahmed	1QrSgIS6RU4dgNPxLQMoha	Mahmoud Ahmed	1.0
7567	BLO	1SAObfwYJSC9qgMlCcUVRp	Artist Ko Ensemble	0.19047619047619047
7568	Peter King	5FP5tCzBeZnOemocPb8bOo	Peter King	1.0
7569	Boubacar Traoré	63Bilw49Uv4s2wnovytDVU	Boubacar Traoré	1.0
7570	Orlando Julius	5nmP3vKUqynlECpm2ura7L	Orlando Julius	1.0
7571	Chicago Afrobeat Project	5vGu21AjbS8AR9A1Ivgl5j	Chicago Afrobeat Project	1.0
7573	Sir Victor Uwaifo	2hCi6vXJyyTG9szd63b4LU	Sir Victor Uwaifo	1.0
7574	The Daktaris	42ccKlw9sHnNr29o6gqnsv	The Daktaris	1.0
7575	Africando	0ffXAvDlWnqwiciaBFek6V	Africando	1.0
7576	Chief Stephen Osita Osadebe	3p5v42DQP2YtTAwWznBnpn	Chief Stephen Osita Osadebe	1.0
7577	Mulatu Astatke	7HGFXtBhRq3g1Ma3nH4Rgv	Mulatu Astatke	1.0
7578	Rokia Traoré	6sz0k1q2aEtG5dxEgr4YWV	Rokia Traoré	1.0
7579	Ofo The Black Company	0BX4K3xwLgIqMqza4yS8eI	Ofo The Black Company	1.0
7580	Nomo	0pnU6k4dPosJY94qBWZgV4	Nomoo	0.8888888888888888
7581	Ali Farka Touré	3mNygoyrEKLgo6sx0MzwOL	Ali Farka Touré	1.0
7583	Geraldo Pino	6aUmoNP3dS6an1wvsfK7vg	Geraldo Pino	1.0
7584	Oneness of Juju	4ALwsFQJ7K7X4CowneIqsc	Oneness Of Juju	1.0
7585	Dele Sosimi	2HHFbP3OFh0bOgdnMYfqsc	Dele Sosimi	1.0
7586	Youssou N'Dour	77zlytAFjPFjUKda8TNIDY	Youssou N'Dour	1.0
7587	Angélique Kidjo	04JDhE0Y7HESpSrnuwMwl3	Angélique Kidjo	1.0
7588	Awa-Klash	5fnux40RS9kYVWfQH1S15R	Awa-Klash	1.0
7589	Gasper Lawal	7jAPM35I7dAYPdKIfTUzwM	Gasper Lawal	1.0
7590	Osibisa	12X85dtebfc7JTZ8iMBT2o	Osibisa	1.0
7591	Oscar Sulley & the Uhuru Dance Band	18d8ZAx5FhXroZJHO1flHB	Oscar Sulley & The Uhuru Dance Band	1.0
7592	Toto Bona Lokua	5y4XN2SJVH1eWbXhRS7lbK	Toto Bona Lokua	1.0
7593	Moussa Doumbia	2yRG7OVkS0IXvJfntYxHfV	Moussa Doumbia	1.0
7594	Majek Fashek	58vhjp5KbiAA4JZlwXnI7k	Majek Fashek	1.0
7595	Dorothy Masuka	0NDTJJ0OGbMO8cGYqkbwa8	Dorothy Masuka	1.0
7596	Mory Kanté	0roLSs1WqlurDniSZ1pttN	Mory Kanté	1.0
7597	William Onyeabor	755pQSGUy6rtPrUCbnJTvi	William Onyeabor	1.0
7598	Konono Nº1	6Sr77iisVrcSg7bQfqqRHk	Konono N°1	0.9
7599	Monomono	6AmVniWakUqMZUBVc7zeK6	Monomono	1.0
7600	Ghetto Blaster	5zxICe5iamWE7VXhIX3mWy	Ghetto Blaster	1.0
7601	Bantu	6tt0iYnpHERj05WATWRiom	Bantu	1.0
7602	2Face Idibia	1UbvV2jeLyNZtJnYSPL1pV	2Face Idibia	1.0
7603	The Budos Band	5q4eLKmqFVP0xII8087PHz	The Budos Band	1.0
7604	Schelmish	1JcAuqweEITHJ8DwDkobXx	Schelmish	1.0
7609	Petr Elfimov	3753OeWF29lIv7QzIl7ZOv	Petr Elfimov	1.0
7610	Тома	1zLtnYDpxEy6OqmbXOvN9O	ТОМА	1.0
7612	Allegro	3pZkBoqyw6Cym5HtVzg0gb	Allegro	1.0
7614	張震嶽	3MkBBu3693hWnvqK9ego8I	王寶強, 劉昊然, 陳思誠, 陳赫, 佟麗婭, 尚語賢, 白客, 張新成, 肖央, 戴墨, 馬浴柯, 李宛妲, 岳雲鵬, 魏翔, 尹正 & 趙英俊	0.02631578947368418
7615	MC Sniper	6XBntNN5Zh9iBg8adnaY74	MC Sniper	1.0
7616	李玟	2a0dLcZK3GWhtbu9d0JM32	李玟翰	0.8
7617	Xhelazz	75VXrmAmJCcQKyhDarGE6F	Xhelazz	1.0
7618	Macaco	7mUBMaZW1MXGswaneb0JTT	Macaco	1.0
7619	Rain	42LEQxfXLEuzdqorKBbUVN	RaiNao	0.8
7620	비	0LcJLqbBmaGUft1e9Mm8HV	ABBA	0.0
7621	¹Ì³ª	42AIrk3dXg7lxWitzZy0Rh	B4s3a1i	0.0
7623	Jarabe de Palo	5B6H1Dq77AV1LZWrbNsuH5	Jarabe De Palo	1.0
7625	The Presidents of the United States of America	1lZvg4fNAqHoj6I9N8naBM	The Presidents Of The United States Of America	1.0
7626	Mina	3HL1CyOnDLFJo1Rr8YBlKy	Mina	1.0
7627	Celtas Cortos	3hIPQBm8PBt8B5aahP6cVP	Celtas Cortos	1.0
7628	El Hombre Gancho	6Fb06n5VRqUDrPR1KAm1dv	El Hombre Gancho	1.0
7629	Paco Bello	3RKIleiBsbOWFHstNbzXim	Paco Bello	1.0
7630	Motoo Fujiwara	1VqIFKhBUQrf91CAI7wje1	MOTOO FUJIWARA	1.0
7634	CKY	3ZQEU2arcWXSv3oz8hwWBK	CKY	1.0
7635	Spiderbait	6P7kkhED6EPrfoZuxz20Fo	Spiderbait	1.0
7636	Bullets and Octane	6Ku6HNSfgFrk2c3KIlf2j9	Bullets And Octane	1.0
7638	The Real McKenzies	1YczG6BNjM9XAnw64RqnXi	The Real McKenzies	1.0
7639	Mudvayne	2Pfv2w8a20xzC7Dr7QXRqM	Mudvayne	1.0
7640	Blind Passengers	0ylBXlWPE311xJE8oIoMcK	Blind Passengers	1.0
7641	Thom Hell	3KwfPMspVY0W2KRZLJqfWW	Thom Hell	1.0
7642	Tocotronic	4WOaecAM3RMMmrbZzNx0vu	Tocotronic	1.0
7643	Clueso	0iFq8SzyZaaQ2Fn6CLDxqW	Clueso	1.0
7644	Anna Ternheim	6xSTQT32ZxLQPe37QIC308	Anna Ternheim	1.0
7645	Friska Viljor	3gToxmSxuAo27Aa0wD8Yul	Friska Viljor	1.0
7647	The Grand Island	3Yv3HJ0ec4TvhkcN6vAX6P	The Grand Island	1.0
7648	Tomte	3L0bFYPBzvCGMkzkNI7Rti	Tomte	1.0
7649	Whitey	6JBCyQozoQ0ylcCauIexZD	Whitey	1.0
7650	Beatsteaks	79qRD2IfSr3pmuYUficMWX	Beatsteaks	1.0
7651	Thomas Dybdahl	6kUglM25Mvn6Uy7EDXsT1n	Thomas Dybdahl	1.0
7652	Peter and the Wolf	2BapOXKsSnHSuOtSSJCmIT	Peter and the Wolf	1.0
7653	Port O'Brien	7xMkS2osPSe4lWFBnvE12A	Port O'Brien	1.0
7655	Amanda Jenssen	5abrQugiw9ysKSuemQW7K9	Amanda Jenssen	1.0
7656	E.M.D.	76Dn4GvguIMU4Gbcx155dg	E.M.D.	1.0
7657	Big Japan	1XlyUWDbyxuL37VtmCgthd	big japan	1.0
7658	Carolina Wallin Pérez	3KkKutsCZLcEGFReqEqOC1	Carolina Wallin Pérez	1.0
7659	Tove Styrke	2QSPrJfYeRXaltEEiriXN9	Tove Styrke	1.0
7660	I Blame Coco	4OCKbm0yHaHTo6jjy8rMtL	I Blame Coco	1.0
7661	The Trash Can Sinatras	6fKfc8hofwQcAdDp7U5o2R	The Trash Can Sinatras	1.0
7663	The Futureheads	3TBfn8PtXr42OrTPaoC3E8	The Futureheads	1.0
7664	Ryan DeRobertis	3UjTDZch2knILqdUSXUGvV	Ryan DeRobertis	1.0
7665	Toro y Moi	6O4EGCCb6DoIiR6B1QCQgp	Toro y Moi	1.0
7666	Hungry Kids of Hungary	11jOZfVtketvHlyEXCkCWC	Hungry Kids of Hungary	1.0
7667	Tahiti 80	7N2ukNg3vSS0LE1xqSaO2j	Tahiti 80	1.0
7668	Wouter Hamel	7eK4wPcMgmSIxcGBS2lJl0	Wouter Hamel	1.0
7669	Little Red	74WcfqC2hmUFHEJs0PDqYi	Little Red	1.0
7670	The Chills	6soJo0dtX31T30OxtS4A39	The Chills	1.0
7671	Field Music	5P1tdwsQdI6z9MXXfmYRDS	Field Music	1.0
7672	Das Pop	6HvBsTSctQ8SGUzzfnMPcV	Das Pop	1.0
7673	The Ruby Suns	5qnkr4yiMJnEvxZm3IFTkZ	The Ruby Suns	1.0
7674	Smith Westerns	3yEqgEvatASNm30zZR3ZHl	Smith Westerns	1.0
7675	Beulah	0O5sXbPJPWbHKnbLfdLARS	Beulah	1.0
7677	Patti Page	4nZN9kln8toEzOifhWG2uF	Patti Page	1.0
7679	The Creepshow	7rHGFWPlIoy2qOWBDLAWNt	The Creepshow	1.0
7680	Marilyn Manson & The Spooky Kids	6PSYyrOmfjow90cGPFjlkA	Marilyn Manson & The Spooky Kids	1.0
7681	Imelda May	6AnjHMqEAps8VJdHU8RykH	Imelda May	1.0
7682	Kalabrese	2MUENaxB93ZPNclZIDEMMV	Kalabrese	1.0
7683	Rhythm & Sound	5e5DeHuHjgcj0DbdrdYKMo	Rhythm & Sound	1.0
7684	Christian Prommer's DrumLesson	2P6eNeUaGV6mKjzqEHduLh	Christian Prommer's Drumlesson	1.0
7685	Jamie Lidell	6ASGmWCYupa0CXGtsDdYSI	Jamie Lidell	1.0
7686	Tunng	6k8oBFzievbIn6XJK0pDpa	Tunng	1.0
7687	Move D	3hwmrS8MSceZwnZYvZFf97	Move D	1.0
7688	Lawrence	5rwUYLyUq8gBsVaOUcUxpE	Lawrence	1.0
7689	Quiet Village	0DoRa03IPuPzfAlD8aMgn9	Quiet Village	1.0
7690	Efdemin	6hjRjVNLWTCPYci9nxhI1G	efdemin	1.0
7691	Ahmad Jamal	6gc6oo3u2f7SqTd4mhe81O	Ahmad Jamal	1.0
7692	Air France	0jHgg7rmAGl9qLcHHId2Cq	Air France	1.0
7693	Pole	7D62OQfwvslnxJn9DkZm2F	Pole.	0.8888888888888888
7694	SCSI-9	7JTgP1gZgyg0SvuDezzyGo	SCSI-9	1.0
7695	Deadbeat	0rd7M5S6AdFkideaBtseOo	Deadbeat	1.0
7696	Morgan Geist	3rheA53cr3B53FI9xbn4x7	Morgan Geist	1.0
7697	Seelenluft	0JZtncBXHHyl21TEUkaK0U	Seelenluft	1.0
7698	März	2PmfTGENqjIKHRucbD5aJO	Marz	0.75
7699	Matthew Herbert	0zdn1nNmOZXHZ9K28FvcFp	Matthew Herbert	1.0
7700	Tosca	0TYvluyvV1Es8lTHiBfnAn	Tosca	1.0
7701	My My	3bO19AOone0ubCsfDXDtYt	Myles Smith	0.5
7703	Mad Ciccone	7M7JCwkJhC5EvYFKWntJEs	Madonna Louise Ciccone	0.6666666666666667
7706	Gaiola Das Popozudas	5xjxED7bD4isOieb7LNnEW	Gaiola das Popozudas	1.0
7707	Threshold	7KTRbZ1YTch5oXQOmQTStM	Threshold	1.0
7708	Эпидемия	06OhZm9sbeJE4ixYjhfeWG	Эпидемия	1.0
7709	Conception	25612xyhRN1JRqXVlmghpr	Conception	1.0
7710	Борис Моисеев	6JZBsWW42O2DJ2tYqLQxn4	Борис Моисеев	1.0
7711	Grey Daze	1OPyWvWWkx18pqGjugyxrl	Grey Daze	1.0
7712	Border Cross	159xC7JewWl1setH1GgMu1	Cross Border Trio	0.6206896551724138
7713	Ark	6jf2eKjiPT6P18RbOSLzf0	Arko	0.8571428571428572
7714	А. Сапковский	0jmOzusj48ssJ0tRAFblek	Анджей Сапковский	0.8
7715	Adam Skorupa	3wlYEOHZHxMKPAyoGC1BFz	Adam Skorupa	1.0
7716	Paweł Błaszczak	3sGNDVudT2bLsqlGx2yyJv	Pawel Blaszczak	0.8666666666666667
7717	Terry Scott Taylor	7hKoKemveZuLYeYqFYav2Z	Terry Scott Taylor	1.0
7718	М. А. Булгаков	0wiBmJjQsfJaKHWlj3LhIF	М.А. Булгаков	0.962962962962963
7719	Maven	3Ig7mXnNRSJfMVxZNjFe5F	Maven	1.0
7721	"Nakaido ""Chabo"" Reichi"	4ULVcQyqe5mxXTS2SKHRDD	"NAKAIDO""CHABO""REICHI"	0.9523809523809523
7723	Between the Trees	4M6SYbj2q4kUUrz9zKVqKZ	Between The Trees	1.0
7724	The Almost	5X09SRt3qx77eh0XRreLjr	The Almost	1.0
7725	Semisonic	1TqQi97nqeiuOJrIFv5Sw0	Semisonic	1.0
7727	Offer Nissim	2U5N2KMBT6aFPrQMygMkhj	Offer Nissim	1.0
7728	Toše Proeski	0JCTMGwQbfZd84M5HE0TMS	Toše Proeski	1.0
7730	Amber	6KHAX77UjY8HXrbGJjZNtI	Lo Amber	0.7692307692307692
7733	Rhian Sheehan	0H1edn1doFZiHiu2INB2CT	Rhian Sheehan	1.0
7734	Magnus Carlsson	12VIfmT1N5FGyCuuXGKuYB	Magnus Carlsson	1.0
7737	The Jacobins	4Giz1D2WxwUxdmGZlYcfkd	The Jacobins	1.0
7738	The Rumble Strips	2LrQtNcBWufq2AjaM6swf7	The Rumble Strips	1.0
7740	iko	5qRSs6mvI17zrkJpOHkCoM	iKON	0.8571428571428572
7741	Snowden	6Gb8mAVRq8aK1yfGnfVAg3	Snowden	1.0
7742	Department of Eagles	0d2BmAcZ7p8vrtBPY48WMW	Department Of Eagles	1.0
7743	Jamie T	3Rsr4Z96O6U3lToOiV3zBh	Jamie T	1.0
7744	Little Man Tate	721LNYldlmaLlKi0IQ5ClK	Little Man Tate	1.0
7745	Young Knives	4kYNTq3njMHBcnv8Di0v0Y	Young Knives	1.0
7746	Rob Dickinson	4WnEZruHbOQKzOqUufzZlO	Rob Dickinson	1.0
7747	And What Will Be Left of Them?	2sCCfhwOOFdNuF2Dmr0gs3	And What Will Be Left Of Them?	1.0
7748	Pull Tiger Tail	4zL29SqN7NHINT36WAqyT3	Pull Tiger Tail	1.0
7749	Countryside	72qJyFfqvBwc6NA6q4Hg2T	CountrySide	1.0
7752	Deborah Harry	2KcTwBjeZdqKuzdMfv7CMZ	Deborah Harry	1.0
7753	Donny Hathaway	0HU0U9kdXEHZVxUNbuQe8S	Donny Hathaway	1.0
7754	Third Day	7uWXomGkKtIq9B4XgA3gch	Third Day	1.0
7756	Casting Crowns	6eJqAWJdd8JhAN1pQGie4r	Casting Crowns	1.0
7759	Bushido	3c96G4d2lUOxhomM2mby5S	Bushido	1.0
7760	Glamour Of The Kill	1FCJdfkOYWuCQwFRsJTObx	Glamour Of The Kill	1.0
7766	Chingy	3s2wTjWxK8NOX09dmsvVOh	Chingy	1.0
7767	Faithful Darkness	1DuhTGqeYazZF23Hsdk8IC	Faithful Darkness	1.0
7775	10 Years	0REMf7H0VP6DwfZ9MbuWph	10 Years	1.0
7776	Kids In Glass Houses	0d630stEgFcD3GTKZPZFzY	Kids In Glass Houses	1.0
7777	Scouting for Girls	2wpJOPmf1TIOzrB9mzHifd	Scouting For Girls	1.0
7780	Scott Stapp	6HySSUk2KthFj3bd9R61ql	Scott Stapp	1.0
7781	Clare Maguire	1iL8p9yzijWY1XnqVgHF5P	Clare Maguire	1.0
7782	Diddy - Dirty Money	2QYEvpsWUOjqaYuxDPTCmV	Diddy - Dirty Money	1.0
7787	Sabonetes	6FyX91TpVLPiyrCqM7llPU	Sabonetes	1.0
7789	Tower of Power	0JCxGVxsISZzJHJPUOtceB	Tower Of Power	1.0
7791	Eloy	00ZLLJ51l9Ir5gyaGSUYxL	Eloy	1.0
7792	Manfred Mann's Earth Band	2utNxkLhreF1oIfO8kQT3q	Manfred Mann's Earth Band	1.0
7793	Casa das Máquinas	1PymZfgPOAECGxEWeGMVhU	Casa Das Máquinas	1.0
7794	Módulo 1000	7JowJyoKOdYw3tmQkM8LF0	Modulo 1000	0.9090909090909091
7795	Sir Lord Baltimore	5uyHSri6UFtPeZz0XkC4UA	Sir Lord Baltimore	1.0
7796	Bang	0wBwLFp1PdNbFrykIA4rom	BANGWHITE	0.6153846153846154
7797	Steve Hackett	4vs7NIU7kZc2Efh6yOGKEZ	Steve Hackett	1.0
7798	Dust	5AyEXCtu3xnnsTGCo4RVZh	Duster	0.8
7799	O Terço	7uueezfy8NlCLWlJAOQPnk	O Terco	0.8571428571428572
7800	Traffic	1CD77o9fbdyQFrHnUPUEsF	Traffic	1.0
7801	Espíritu	1UnfU05eCWxrY4vWarpeF0	Los Espiritus	0.6666666666666667
7802	Premiata Forneria Marconi	1MD5pgVzlusqGyuSTcTxvu	Premiata Forneria Marconi	1.0
7804	Solaris	1tOf99w6rxZmDobcsiuXMH	Solaris	1.0
7805	Crucis	3PN8odvj48fnALdAsCKG3g	Crucis	1.0
7806	Pholhas	7vr15l4ulzvj0ef7x10jrO	Pholhas	1.0
7807	Toad	3hMiBXksLbEYguhd4Yi5jj	Toad	1.0
7808	Aera	3Pj0WcDp7Df123RzhrTohk	Aera	1.0
7810	Elsiane	0gbJdZ0gqf7y9NnCbfV3vp	Elsiane	1.0
7811	Crustation	3PLns9V8wdLhmC3zz7usI6	Crustation	1.0
7812	Fino Coletivo	4w4OsEmXP5ogC0U7CLnOrH	Fino Coletivo	1.0
7813	Katia B	4WmvFchREyHZdwvDlffQaU	Katia B	1.0
7814	Afterlife	6gnvHPFDgWP4LiES4X0Ajz	Afterlife	1.0
7815	Marcela Mangabeira	4H5EtQdvxwz7wEGNlguKAg	Marcela Mangabeira	1.0
7816	21 hertz	60xhaFAYXZTj40AyUYvdcA	21 Hertz	1.0
7817	Claudia Dorei	1FJLDAtXl2COZSasQc7OJV	Claudia Dorei	1.0
7818	Phantogram	1l9d7B8W0IHy3LqWsxP2SH	Phantogram	1.0
7819	Nina Becker	4HNWCD51r0ZgOkQGuxMgJV	Nina Becker	1.0
7820	Anthea	5BJELCM95F9jSdHAoLNpi7	ANTHEA	1.0
7821	Mandalay	4vu5rb4nxUMISNL1fDqZkd	Mandalay	1.0
7822	The Films	1f6kZdkQqTTia7BfEnsYmH	The Films	1.0
7823	Jorge Ben Jor	5JYtpnUKxAzXfHEYpOeeit	Jorge Ben Jor	1.0
7824	Lucas Santtana	67muZL7DIwZwLnH9BFfI5Z	Lucas Santtana	1.0
7825	The Engine Room	6kQI6xCovuuTrjp5sIYbQh	The Engine Room	1.0
